Contig,HK_CF2,HK_CF35,HK_CF70,V_CF26,V_CF34,V_CF71
Phel_clc_contig_8096,6.853690065,6.847778983,7.823330296,3.960242941,0,5.026485819
Phel_clc_contig_12743,6.440085125,6.78678714,7.053614237,5.658825569,4.803459544,5.709800673
Phel_clc_contig_13620,5.260962802,5.590326555,6.077655322,4.603133742,3.781747877,3.889658492
Phel_clc_contig_4830,5.874189569,6.165270822,6.6377363,5.168172666,3.781747877,4.50589728
Phel_clc_contig_3342,11.9544633,12.42016109,12.64437979,11.47080644,10.78682789,10.53708966
Phel_clc_contig_17646,8.202211999,8.759516396,9.762340178,5.57314727,7.156923413,6.004182256
Phel_clc_contig_13176,10.02523883,10.80455288,11.61288771,7.045337028,6.048447639,6.801872582
Phel_clc_contig_6154,7.4802021,8.063447934,8.455110183,6.876777222,6.60527949,7.015094976
Phel_clc_contig_5425,10.54889212,11.22282641,11.71265755,8.233820969,8.039796956,7.294529774
Phel_clc_contig_9571,6.707600712,7.900271498,8.455110183,6.644476415,5.395590685,4.626129537
Phel_clc_contig_18268,6.204068314,6.011016987,7.639417409,4.418945512,5.129695157,3.889658492
Phel_clc_contig_3867,8.283331483,8.122450645,9.189416149,7.137763759,6.940977158,6.852053786
Phel_clc_contig_570,13.40984733,12.7872712,14.88484703,10.98410176,9.787644189,9.414098315
Phel_clc_contig_714,13.7149413,13.48423017,15.08694462,12.109852,10.43765388,10.91891294
Phel_clc_contig_5527,5.857983483,6.698911594,8.808293978,3.661304959,1.938925593,4.840150994
Phel_clc_contig_7739,10.83885449,11.04892881,13.27347435,8.715880332,8.371471741,6.852053786
Phel_clc_contig_1244,5.401766976,4.185081569,2.231616727,8.55758164,5.661005604,6.489528485
Phel_clc_contig_1291,7.409687083,6.714507927,6.583159509,11.49138855,8.863575192,9.314713744
Phel_clc_contig_188,7.572475137,7.779415356,7.518589428,11.09200316,8.768329911,9.278475478
Phel_clc_contig_10096,5.077187444,6.27686883,5.246647503,8.774636853,6.496272189,7.058483184
Phel_clc_contig_13975,3.749351908,4.691763057,3.980619444,7.25245256,5.007904114,5.473796651
Phel_clc_contig_12562,3.436641592,5.540634879,5.098857447,8.08699442,6.079011097,6.321608863
Phel_clc_contig_3450,5.721339846,7.675221035,7.205869474,10.13998908,8.047544387,8.343529966
Phel_clc_contig_13040,3.521402571,4.224349037,3.069238148,6.765297372,5.129695157,5.111344363
Phel_clc_contig_3395,5.590137892,6.382622298,4.93418622,8.946327034,7.142526782,7.100604525
Phel_clc_contig_15442,2.641869674,3.719303934,1.158466295,6.557913959,4.565188923,4.840150994
Phel_clc_contig_2449,5.841595796,6.386954037,5.098857447,9.02910001,7.127984007,7.449240281
Phel_clc_contig_6649,2.301880253,3.648891056,1.792605513,7.384073126,4.942922625,5.536512997
Phel_clc_contig_10261,3.817981329,4.705707025,3.440646623,7.923514088,4.803459544,6.39113874
Phel_clc_contig_2843,5.077187444,5.825559235,4.68056066,8.191320332,6.048447639,6.801872582
Phel_clc_contig_129,11.07799345,10.32147109,10.33853473,13.62011812,11.16354754,12.32776985
Phel_clc_contig_7497,0,1.704252269,0,5.958230212,1.273277161,4.626129537
Phel_clc_contig_1621,11.38059543,11.16108331,11.39783739,13.14815861,12.10409257,12.27586688
Phel_clc_contig_15160,0,0.170566057,0,4.603133742,2.737319011,3.442651611
Phel_clc_contig_1748,4.866537121,3.113367121,3.863373549,10.58238034,8.449569628,9.287620737
Phel_clc_contig_15246,1.568275372,2.705071096,2.840161067,6.367454941,4.728328707,5.267408452
Phel_clc_contig_3848,7.572475137,7.722269963,8.13294333,10.34452994,8.932143871,9.323632849
Phel_clc_contig_1067,3.147648606,4.649115315,2.840161067,7.409014938,5.346187483,6.248557606
Phel_clc_contig_13229,0,2.213751646,1.158466295,5.168172666,3.448848104,4.070088735
Phel_clc_contig_17294,2.641869674,3.691556497,3.069238148,6.417477872,5.07008444,5.408226126
Phel_clc_contig_13004,3.749351908,4.214637741,3.440646623,6.147972123,5.07008444,5.267408452
Phel_clc_contig_6210,7.161613625,7.54363662,6.942380786,8.996558508,8.008382119,8.28992712
Phel_clc_contig_1729,5.401766976,6.76364926,5.42274095,9.021033258,7.618805401,7.845795494
Phel_clc_contig_9743,4.413485768,5.418975861,4.372624809,7.384073126,6.017224882,6.285546481
Phel_clc_contig_10674,4.119306371,4.195001058,2.840161067,7.637247962,6.222808424,6.210595372
Phel_clc_contig_4987,4.730737762,5.705812065,4.60951859,9.107380563,7.719238211,7.632673916
Phel_clc_contig_14379,0,2.326307235,1.158466295,6.980257274,5.489591102,5.536512997
Phel_clc_contig_15496,0,1.090379227,0,5.046285869,3.624884628,3.683393288
Phel_clc_contig_3007,6.125016642,6.877335674,6.655479204,9.550070484,8.371471741,8.386726034
Phel_clc_contig_3167,7.705219044,8.082272011,8.081369989,10.64145571,9.387720964,9.545703745
Phel_clc_contig_1675,7.52194272,7.236661943,7.205869474,10.83563138,9.499270886,9.590732061
Phel_clc_contig_5542,2.301880253,0.586788758,2.231616727,8.328375139,6.76418424,6.801872582
Phel_clc_contig_2132,6.594778431,6.937646884,6.6377363,10.63089313,9.090533784,8.98438086
Phel_clc_contig_9315,5.185049844,5.155069167,5.149820268,8.675336435,7.253873007,7.058483184
Phel_clc_contig_625,8.755236779,8.967638975,9.048806711,11.44541262,10.32103447,10.2634745
Phel_clc_contig_7258,5.721339846,6.098154233,6.103738908,9.004762885,7.719238211,7.618247467
Phel_clc_contig_11874,0,0.32308179,0,5.739699614,3.624884628,4.230433605
Phel_clc_contig_2327,6.395869975,6.831977284,6.673006546,9.408830298,7.822194136,8.166468917
Phel_clc_contig_282,5.739143321,6.11392132,8.034679031,14.06543093,12.05545042,12.32444127
Phel_clc_contig_3713,6.055659873,6.309188923,5.463599571,9.469369328,7.849043483,8.074355041
Phel_clc_contig_4663,4.800232095,5.709276848,4.748268002,9.107380563,7.344715782,7.432846692
Phel_clc_contig_6226,6.956204214,7.245039234,6.971004311,9.427260248,8.137411815,8.186163773
Phel_clc_contig_4364,3.677293993,4.825460018,4.534796213,7.59439851,6.048447639,6.248557606
Phel_clc_contig_1300,8.774790683,9.098223991,9.143004313,11.52314996,10.23034221,10.08876346
Phel_clc_contig_13906,3.036837374,4.124104765,4.68056066,8.354290381,6.626126616,6.39113874
Phel_clc_contig_3928,4.17268752,5.219648693,5.337379277,9.181631336,7.332083108,7.239039004
Phel_clc_contig_3591,5.921740986,5.994075055,6.619772466,9.345639208,7.892710375,7.845795494
Phel_clc_contig_831,7.501223362,7.914596812,9.111212368,12.18126679,10.46104862,10.3813553
Phel_clc_contig_2389,4.063865296,3.290321182,6.051091454,9.824882548,7.918289622,7.559055818
Phel_clc_contig_9286,4.119306371,4.175101391,4.748268002,7.045337028,5.489591102,5.408226126
Phel_clc_contig_1874,9.735938943,9.622248437,9.361433259,12.43380509,11.13928044,10.76043862
Phel_clc_contig_4360,6.191191507,6.819209605,6.274203878,10.31514254,8.70115014,8.39521193
Phel_clc_contig_632,2.916801453,3.379995171,2.231616727,11.83178206,10.08168328,9.659271867
Phel_clc_contig_2030,7.238738145,7.247423431,6.942380786,10.37015916,8.828028873,8.74644378
Phel_clc_contig_7129,3.147648606,1.958248775,2.840161067,8.793702141,6.782871128,6.695952068
Phel_clc_contig_10101,0,0,0,5.482054453,2.737319011,0
Phel_clc_contig_16985,0,0,1.158466295,6.2618843,3.448848104,2.791543215
Phel_clc_contig_4914,2.481867227,3.648891056,4.089048934,8.07145539,5.577842694,4.50589728
Phel_clc_contig_10685,0,0.460899797,0,6.367454941,4.05205935,0
Phel_clc_contig_1992,3.147648606,3.887749456,4.089048934,7.888471729,5.814196628,3.683393288
Phel_clc_contig_5816,2.301880253,3.691556497,2.56774013,7.678860663,5.534391601,3.442651611
Phel_clc_contig_25,0,1.462942273,2.56774013,7.870625491,5.814196628,3.683393288
Phel_clc_contig_6080,0.72700555,2.213751646,1.158466295,7.384073126,5.489591102,3.153513526
Phel_clc_contig_276,11.08017796,11.10375313,12.48730229,15.85393809,14.22035338,13.39687703
Phel_clc_contig_1508,6.503967219,6.212417591,7.7754516,12.58030262,10.56726887,9.948774429
Phel_clc_contig_1716,5.739143321,4.869476634,5.880533706,9.838717348,7.935094313,7.603676041
Phel_clc_contig_39,6.418147773,6.544576572,6.545591589,10.74548458,9.052536806,8.224764798
Phel_clc_contig_9736,0,0.460899797,0,6.465825944,4.565188923,3.683393288
Phel_clc_contig_1074,9.939279038,9.855462321,10.01516831,12.27243244,11.15908432,10.55424195
Phel_clc_contig_106,7.587295975,7.379396563,8.254346021,12.58578217,10.92992715,9.831736504
Phel_clc_contig_2691,0,0,0,5.57314727,3.92322526,2.791543215
Phel_clc_contig_433,1.208080202,2.705071096,2.231616727,13.55805478,11.8459449,10.61362769
Phel_clc_contig_193,5.590137892,6.91981677,6.077655322,12.06347588,10.55100847,8.932851937
Phel_clc_contig_2796,2.641869674,3.863076143,3.266861484,8.500704872,6.855287109,5.111344363
Phel_clc_contig_2593,4.898580831,5.663580874,5.616360638,10.73812182,9.090533784,7.574082581
Phel_clc_contig_913,0,2.732573121,3.069238148,10.70325707,8.923748792,7.432846692
Phel_clc_contig_1365,7.087101061,7.947968829,7.310364662,11.23311758,9.453349249,8.386726034
Phel_clc_contig_14220,0,1.325213695,0,5.739699614,3.781747877,2.791543215
Phel_clc_contig_765,5.236102234,6.440041924,5.503332832,10.01152401,8.314815235,7.276268668
Phel_clc_contig_5341,5.260962802,5.612694553,4.534796213,8.954821537,7.213118805,6.285546481
Phel_clc_contig_697,5.952594495,6.684902874,5.380691358,9.65804917,7.959939356,7.058483184
Phel_clc_contig_5167,5.997669519,5.841432258,5.337379277,8.725840659,7.280417243,6.39113874
Phel_clc_contig_904,5.37923279,5.872661338,3.980619444,9.377580811,7.728907546,6.551580614
Phel_clc_contig_6038,3.883493744,5.384723322,3.735749611,7.97453218,6.402718767,5.026485819
Phel_clc_contig_1060,4.273881366,4.431489247,4.534796213,10.97159888,8.583504041,8.555225646
Phel_clc_contig_1261,6.384600731,7.644790033,6.98510532,11.82484787,9.60017979,9.287620737
Phel_clc_contig_17964,0,1.172999473,0,5.384823459,3.24830712,2.791543215
Phel_clc_contig_2191,4.063865296,5.384723322,4.089048934,10.30852982,8.047544387,7.58895519
Phel_clc_contig_3462,3.946150672,5.670704397,4.68056066,9.152388033,7.052987485,6.87650344
Phel_clc_contig_2885,5.791280123,7.170345726,5.380691358,10.72079481,8.768329911,8.116022113
Phel_clc_contig_4793,4.413485768,5.857130052,5.787045827,9.053033388,7.1711788,6.749884173
Phel_clc_contig_17045,0,1.395720913,0,5.384823459,2.392647144,2.307166193
Phel_clc_contig_7179,4.580814807,5.544519388,4.874836303,8.774636853,6.138261559,6.171609166
Phel_clc_contig_3349,1.856268645,3.362497943,2.840161067,6.367454941,4.170325694,4.070088735
Phel_clc_contig_6497,4.580814807,5.773561236,5.337379277,9.02910001,6.782871128,6.639925266
Phel_clc_contig_6291,0,1.588612707,1.158466295,5.168172666,2.737319011,2.791543215
Phel_clc_contig_4397,5.628858148,6.846207457,4.991190754,9.35850088,7.766949564,7.276268668
Phel_clc_contig_3656,6.012387655,7.629330389,5.968330413,10.36379441,8.359072191,8.105717358
Phel_clc_contig_4330,6.191191507,7.567689941,5.754486698,10.49771454,8.506893864,7.82081463
Phel_clc_contig_8929,4.413485768,5.362894148,4.189895704,8.08699442,6.166998574,5.596619146
Phel_clc_contig_94,5.333080194,6.603473537,5.57965988,9.167083904,7.394167694,6.581634455
Phel_clc_contig_7404,3.346588193,5.038734664,4.372624809,7.796949404,6.108940478,5.408226126
Phel_clc_contig_10279,3.946150672,2.589523817,5.149820268,7.658204341,6.166998574,5.709800673
Phel_clc_contig_74,14.10100024,13.79571033,14.885082,16.9835626,15.90189022,15.42644789
Phel_clc_contig_8899,6.545033959,5.930200366,6.426640478,8.568692631,7.453690416,7.036951634
Phel_clc_contig_1085,6.25446177,6.274531908,5.754486698,8.341390726,7.689835877,7.276268668
Phel_clc_contig_10262,4.800232095,5.444143584,3.980619444,7.433532865,6.801317768,6.285546481
Phel_clc_contig_120,2.785885293,5.071402294,3.863373549,7.97453218,7.381962505,6.639925266
Phel_clc_contig_12352,2.785885293,3.732985484,1.792605513,6.31563506,5.700853047,4.93632699
Phel_clc_contig_6577,7.537289077,7.812002053,7.428586296,9.457462965,8.989579562,8.547632591
Phel_clc_contig_641,8.249566698,8.145008933,7.734302492,9.852420581,9.414930632,9.02322402
Phel_clc_contig_6653,5.890215629,5.540634879,4.874836303,7.906099301,7.418272607,6.947462781
Phel_clc_contig_12357,4.730737762,4.746737342,5.246647503,7.409014938,6.782871128,6.210595372
Phel_clc_contig_2258,8.35147595,8.146926028,8.35550615,9.714163763,9.253481152,8.95023335
Phel_clc_contig_12933,3.346588193,4.544398832,3.980619444,7.906099301,7.068302137,6.457471173
Phel_clc_contig_2176,0,2.46391013,2.56774013,6.557913959,5.661005604,4.93632699
Phel_clc_contig_124,3.521402571,3.174789893,4.455984709,11.98789024,11.05049755,10.35766889
Phel_clc_contig_2548,5.628858148,7.941356366,5.754486698,13.99304661,13.1365323,12.25620264
Phel_clc_contig_3494,4.694690792,5.119061465,4.874836303,8.02380757,7.240415467,6.611073501
Phel_clc_contig_2029,1.208080202,4.988298402,3.980619444,9.137540923,8.431918755,7.632673916
Phel_clc_contig_18,4.76590598,3.732985484,5.463599571,16.98534522,16.18107444,15.50610234
Phel_clc_contig_2365,5.185049844,5.309117966,6.251050603,11.00265506,10.23204323,9.50707569
Phel_clc_contig_329,3.883493744,3.786439539,3.735749611,9.004762885,8.301917282,7.618247467
Phel_clc_contig_2982,2.916801453,3.875465545,4.372624809,7.409014938,6.706625863,6.39113874
Phel_clc_contig_4215,0,2.361964822,2.231616727,5.384823459,4.728328707,4.230433605
Phel_clc_contig_12907,0,0.702568896,0,3.960242941,3.24830712,2.791543215
Phel_clc_contig_8470,6.338624082,6.358556263,6.129359272,8.590661148,8.039796956,7.729809012
Phel_clc_contig_7362,4.224171507,5.406227119,4.089048934,8.315241058,7.699703617,7.294529774
Phel_clc_contig_11036,4.619782735,5.780163092,4.991190754,7.433532865,6.837520713,6.285546481
Phel_clc_contig_1854,3.749351908,5.119061465,3.980619444,7.25245256,6.646676785,5.864488274
Phel_clc_contig_10344,5.020075437,6.538747662,5.850039278,8.102367863,7.597852184,7.079697039
Phel_clc_contig_6668,2.481867227,5.016536434,3.863373549,7.045337028,6.562660669,5.814745231
Phel_clc_contig_5388,5.997669519,6.688418177,5.910396889,8.341390726,8.000420349,7.330371956
Phel_clc_contig_26,8.021223191,9.471800378,8.35550615,11.78966825,10.92992715,10.69320763
Phel_clc_contig_3957,4.273881366,5.517108734,4.534796213,7.739112935,6.990049489,6.801872582
Phel_clc_contig_9208,5.020075437,5.756919202,4.455984709,8.219792908,7.499601166,7.294529774
Phel_clc_contig_1687,8.518012602,9.319201531,8.735088532,10.72328286,10.27062004,9.963115284
Phel_clc_contig_818,7.887907218,8.602584187,8.151818236,9.961820088,9.490771271,9.212781613
Phel_clc_contig_7615,5.236102234,6.090205596,5.098857447,7.550238098,6.990049489,6.723170806
Phel_clc_contig_6855,2.916801453,4.528802582,2.840161067,6.31563506,5.534391601,5.111344363
Phel_clc_contig_10782,3.436641592,2.213751646,0,8.176870761,7.052987485,6.723170806
Phel_clc_contig_1695,7.275806977,8.092919369,7.657139777,10.49480509,9.426861211,9.183685
Phel_clc_contig_11006,2.481867227,3.344785897,3.069238148,7.504682357,6.302675476,5.912570831
Phel_clc_contig_420,4.063865296,5.582790813,5.098857447,9.729096418,8.534723858,8.136412893
Phel_clc_contig_2379,5.666563462,6.219722254,6.251050603,10.84936397,9.602811307,9.305739155
Phel_clc_contig_4813,7.961802728,8.216129854,8.145554169,11.00265506,9.984128039,9.84418696
Phel_clc_contig_1865,7.358768985,8.194664775,7.310364662,11.27272402,10.30980351,9.819177825
Phel_clc_contig_4572,6.893984639,7.425404753,7.026599794,9.792075926,8.923748792,8.63621169
Phel_clc_contig_309,8.258853838,8.575792594,8.915262443,11.69903726,10.78451151,10.57679902
Phel_clc_contig_6923,5.132128501,5.209897803,5.292726543,7.167301722,6.518742842,6.321608863
Phel_clc_contig_18565,1.856268645,2.705071096,4.089048934,6.417477872,5.443354688,5.111344363
Phel_clc_contig_3275,5.132128501,5.726471588,6.507020768,9.408830298,8.443709828,7.953147066
Phel_clc_contig_2283,7.635628164,6.982712992,8.230869226,10.71830237,9.656995571,9.37601987
Phel_clc_contig_4889,6.584965506,6.693673729,7.131749976,9.371248685,8.321221452,8.084884904
Phel_clc_contig_777,9.39209907,9.81161745,10.28966355,12.45192067,11.44302014,11.16455268
Phel_clc_contig_1955,4.540765048,5.155069167,3.980619444,7.504682357,6.60527949,6.520888927
Phel_clc_contig_5637,5.77410969,6.132103818,4.812939694,9.152388033,8.187360487,7.9759557
Phel_clc_contig_4833,4.499571669,4.760162386,4.284151341,7.504682357,6.562660669,6.520888927
Phel_clc_contig_2046,9.484722416,9.427270726,9.174110754,11.59147461,10.63311439,10.59717107
Phel_clc_contig_7110,5.756732437,5.982669645,4.455984709,8.858514445,7.719238211,7.795393578
Phel_clc_contig_1604,5.857983483,6.55231251,5.787045827,8.176870761,7.31933884,7.330371956
Phel_clc_contig_3421,5.756732437,6.936169134,6.341516155,8.903088899,8.06291662,7.882474318
Phel_clc_contig_484,7.341388057,8.607233391,7.899756894,10.54066849,9.602811307,9.491330025
Phel_clc_contig_5442,5.647835421,6.470980928,5.818886342,8.654628869,7.738512506,7.559055818
Phel_clc_contig_5519,4.990646327,5.641991023,4.748268002,7.678860663,6.782871128,6.639925266
Phel_clc_contig_9235,6.407051875,6.860297396,6.251050603,8.73573269,7.748053942,7.688977594
Phel_clc_contig_493,4.929923523,6.565751002,5.42274095,8.301985851,7.226831212,7.330371956
Phel_clc_contig_5166,5.666563462,6.940596675,6.154532579,8.894283625,7.901287482,8.116022113
Phel_clc_contig_9953,4.990646327,6.311468603,5.68707469,8.132632362,7.127984007,7.257774395
Phel_clc_contig_12273,0,1.910924497,2.231616727,5.384823459,4.476135384,4.50589728
Phel_clc_contig_6433,5.020075437,6.095508847,6.024027068,8.367075279,7.597852184,7.528523655
Phel_clc_contig_9055,4.368433124,5.57900813,5.57965988,7.481353842,6.76418424,6.776113202
Phel_clc_contig_8842,6.837250733,7.080915569,7.386708361,8.500704872,7.984364339,7.953147066
Phel_clc_contig_6428,5.37923279,5.906253265,3.735749611,7.678860663,6.855287109,6.639925266
Phel_clc_contig_1721,9.510870166,9.022970567,9.336901936,10.79835904,10.44206943,10.03003392
Phel_clc_contig_216,13.23637367,12.1537139,13.20734996,15.13781762,14.5065904,14.12499355
Phel_clc_contig_130,6.524646706,5.652824901,7.229753254,10.19480326,9.490771271,7.918243699
Phel_clc_contig_17240,3.036837374,2.46391013,3.980619444,6.087456476,5.620023298,3.889658492
Phel_clc_contig_12358,0.72700555,2.25226426,2.56774013,6.2618843,5.534391601,4.374733478
Phel_clc_contig_18718,2.481867227,2.732573121,2.840161067,5.168172666,4.381221067,3.683393288
Phel_clc_contig_1420,11.31495812,11.38322756,11.41030098,13.27864442,12.65066995,12.02011014
Phel_clc_contig_291,6.25446177,5.971173349,7.131749976,14.9249203,13.94996783,12.45853214
Phel_clc_contig_15690,3.036837374,2.837600183,3.266861484,5.739699614,5.007904114,4.230433605
Phel_clc_contig_2714,6.407051875,6.283855116,6.447159286,9.806227215,9.037052976,8.116022113
Phel_clc_contig_5174,7.871855967,7.550412041,8.000378658,9.673570734,9.029248571,8.524611449
Phel_clc_contig_6192,3.346588193,2.559124669,3.440646623,5.816282258,4.874875638,4.070088735
Phel_clc_contig_12782,4.619782735,4.691763057,4.089048934,6.840565201,6.328344618,5.473796651
Phel_clc_contig_3218,4.730737762,5.010931976,4.534796213,7.637247962,7.083454861,5.912570831
Phel_clc_contig_3757,6.461695528,6.134680951,6.051091454,8.876509887,8.431918755,7.257774395
Phel_clc_contig_7541,2.096228113,1.090379227,0,4.766452051,4.05205935,2.791543215
Phel_clc_contig_4533,7.001169461,7.380483577,7.648305806,9.319566906,8.763633659,8.156519486
Phel_clc_contig_4710,2.785885293,3.923976329,4.874836303,6.765297372,5.985309151,5.267408452
Phel_clc_contig_61,8.774790683,8.473066845,10.26675879,12.35095603,11.7085361,11.02251312
Phel_clc_contig_15258,0,1.090379227,0,5.046285869,3.781747877,1.57269568
Phel_clc_contig_1639,7.907722911,8.026435467,7.767315137,10.71079929,9.644277936,8.570292527
Phel_clc_contig_202,8.44123073,9.530990125,9.990915163,14.19454572,12.87570764,11.23005785
Phel_clc_contig_360,3.677293993,6.431678113,7.630473912,12.23804707,10.83462969,9.123669559
Phel_clc_contig_16802,0.72700555,0.909427507,0,5.482054453,4.05205935,1.57269568
Phel_clc_contig_22525,0,0.586788758,0,4.913143132,3.448848104,1.57269568
Phel_clc_contig_6065,3.346588193,4.204852809,2.56774013,7.699226096,6.249925022,4.070088735
Phel_clc_contig_3118,5.048911855,5.976934093,5.68707469,9.14498345,7.822194136,5.596619146
Phel_clc_contig_4866,0,0.909427507,0,6.912101326,5.295032364,0
Phel_clc_contig_15919,0,2.361964822,2.56774013,6.465825944,5.18693628,2.307166193
Phel_clc_contig_7904,1.568275372,3.589979156,2.840161067,6.601845057,5.295032364,3.442651611
Phel_clc_contig_3782,2.301880253,3.344785897,1.158466295,6.367454941,5.241996492,3.442651611
Phel_clc_contig_4180,3.601458821,4.844491109,2.840161067,7.306550254,6.079011097,4.840150994
Phel_clc_contig_1504,5.401766976,3.092292021,4.372624809,7.796949404,6.706625863,5.267408452
Phel_clc_contig_8143,7.226166504,5.872661338,6.956762954,9.936310793,9.079239425,7.449240281
Phel_clc_contig_12147,1.208080202,2.361964822,1.158466295,6.147972123,5.129695157,0
Phel_clc_contig_10981,3.036837374,3.786439539,3.266861484,7.719307357,6.782871128,4.737108053
Phel_clc_contig_2427,3.436641592,4.988298402,2.840161067,8.315241058,7.381962505,5.111344363
Phel_clc_contig_4200,3.521402571,4.619964627,3.440646623,7.678860663,6.745252125,4.626129537
Phel_clc_contig_7628,3.677293993,4.049543646,2.56774013,6.946581156,5.985309151,3.889658492
Phel_clc_contig_13864,1.208080202,2.174182678,0,5.482054453,4.728328707,1.57269568
Phel_clc_contig_7180,5.666563462,6.119140338,5.046028248,8.315241058,7.689835877,6.090324176
Phel_clc_contig_5602,5.158829799,5.71273058,4.748268002,8.489055565,7.94342382,5.864488274
Phel_clc_contig_240,0,1.172999473,3.266861484,8.429354013,7.639459376,3.889658492
Phel_clc_contig_9026,1.856268645,1.527120393,2.231616727,7.457641895,6.782871128,4.070088735
Phel_clc_contig_2712,3.883493744,4.906159445,3.069238148,7.279754495,6.473446001,5.026485819
Phel_clc_contig_5042,4.006208245,5.331769698,4.089048934,7.59439851,7.021861671,5.654318099
Phel_clc_contig_14650,0.72700555,2.648465443,2.56774013,5.658825569,4.565188923,3.442651611
Phel_clc_contig_15018,0.72700555,1.758729568,1.792605513,4.913143132,3.781747877,2.791543215
Phel_clc_contig_2203,6.886015988,7.52409973,7.791588144,9.847867284,8.725503618,8.195911533
Phel_clc_contig_7558,0.72700555,3.049212535,3.266861484,6.2618843,4.874875638,3.889658492
Phel_clc_contig_1019,9.773142999,9.50132429,9.638448042,12.00639527,11.20657162,10.61180838
Phel_clc_contig_4727,4.119306371,3.619741659,3.980619444,8.725840659,7.679900179,6.668209914
Phel_clc_contig_1224,6.191191507,6.575274508,6.341516155,9.970223833,8.823523285,7.964596747
Phel_clc_contig_1112,7.094035447,7.535853894,7.026599794,12.44364599,11.29872337,10.5466439
Phel_clc_contig_2826,2.785885293,3.759954742,3.266861484,7.796949404,6.646676785,5.864488274
Phel_clc_contig_3712,3.036837374,4.612582509,4.60951859,10.43534606,9.223015093,8.334733176
Phel_clc_contig_458,6.545033959,7.447351898,7.080132118,11.95015256,10.80293845,9.865719818
Phel_clc_contig_884,3.817981329,4.505077915,3.440646623,7.923514088,6.92424125,5.814745231
Phel_clc_contig_3071,8.214992707,8.426999755,8.70983754,10.97159888,9.986145241,9.451197715
Phel_clc_contig_296,0,1.00273852,1.158466295,13.3305627,11.83591334,10.61362769
Phel_clc_contig_3665,4.17268752,4.719512035,3.595730406,8.55758164,7.199273831,6.581634455
Phel_clc_contig_148,3.817981329,4.005139453,4.372624809,11.59419577,10.19589665,9.227112898
Phel_clc_contig_684,11.33631793,11.15029196,11.04339714,14.10317381,12.95868793,12.39542537
Phel_clc_contig_634,4.499571669,5.427415097,5.652150879,11.88386466,10.39729428,9.637977509
Phel_clc_contig_324,3.036837374,3.899929657,4.089048934,14.00842914,12.66867933,12.02011014
Phel_clc_contig_750,11.44812007,11.15617367,11.41030098,14.15016098,13.03958411,12.65108193
Phel_clc_contig_1378,7.066093497,7.946502205,6.868237335,10.72079481,9.363096154,8.599962295
Phel_clc_contig_1605,8.603118531,8.750718374,8.581142572,11.21731846,10.0259075,9.48736676
Phel_clc_contig_4627,4.694690792,5.608989568,4.68056066,9.130059802,7.649676528,6.852053786
Phel_clc_contig_1649,7.42626811,7.699808401,7.205869474,9.678707875,8.646079472,8.243684788
Phel_clc_contig_9242,5.921740986,6.167791442,4.372624809,9.35850088,7.959939356,7.382519414
Phel_clc_contig_4093,6.901910724,8.309810557,5.996447502,11.28961087,9.726214071,9.128767419
Phel_clc_contig_4815,5.685054306,6.513211212,5.199044096,9.107380563,7.757532688,7.312561716
Phel_clc_contig_1507,6.24202699,7.746075568,6.821850499,10.74793037,9.473620119,8.726406873
Phel_clc_contig_8135,5.158829799,5.612694553,5.098857447,7.758650962,6.726068261,6.210595372
Phel_clc_contig_5239,4.898580831,5.933164226,5.463599571,8.568692631,7.406270494,6.611073501
Phel_clc_contig_6400,4.499571669,6.005391005,5.380691358,8.354290381,7.021861671,6.639925266
Phel_clc_contig_6665,4.619782735,6.124338475,4.60951859,8.275105317,7.068302137,6.424686993
Phel_clc_contig_16777,3.036837374,4.234003066,3.980619444,6.2618843,5.295032364,5.191483692
Phel_clc_contig_4022,5.666563462,6.691924935,6.564498591,8.821836152,7.804013535,7.513011399
Phel_clc_contig_3307,4.990646327,6.22214959,4.991190754,8.162275002,7.142526782,6.87650344
Phel_clc_contig_812,8.941709069,9.747990355,8.926266636,11.54581773,10.54417894,10.30008688
Phel_clc_contig_6982,4.800232095,5.796540651,5.098857447,7.527639642,6.562660669,6.248557606
Phel_clc_contig_2554,4.800232095,6.47302056,4.60951859,9.396411481,8.039796956,7.7027171
Phel_clc_contig_8057,5.132128501,6.279201972,5.292726543,8.275105317,7.068302137,6.827181355
Phel_clc_contig_8681,4.619782735,5.322753801,3.595730406,7.796949404,6.426682405,6.248557606
Phel_clc_contig_11386,3.677293993,4.362764429,3.069238148,6.51260458,5.577842694,5.111344363
Phel_clc_contig_2240,5.666563462,6.23181638,5.046028248,8.26147487,7.430175695,6.87650344
Phel_clc_contig_16229,1.568275372,2.705071096,1.158466295,5.046285869,4.170325694,3.442651611
Phel_clc_contig_3628,4.83376549,6.325080544,4.874836303,8.821836152,7.831199552,7.220057102
Phel_clc_contig_2208,7.381620816,8.07624856,7.131749976,9.815585035,8.940490381,8.445106745
Phel_clc_contig_8080,4.224171507,5.267430925,4.372624809,7.137763759,6.27654133,5.654318099
Phel_clc_contig_4404,5.874189569,6.728232097,5.616360638,8.793702141,7.918289622,7.036951634
Phel_clc_contig_894,7.485486402,7.885036792,7.343579265,9.63709034,8.786963196,8.205593384
Phel_clc_contig_2438,1.856268645,4.431489247,3.440646623,7.137763759,6.138261559,5.408226126
Phel_clc_contig_17809,3.436641592,4.113683832,3.266861484,6.2618843,5.534391601,4.840150994
