"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"Phel_clc_contig_14069" 32.7029599441635 1.38869957939838 0.448560773767899 3.09590062397418 0.00196216109874167 0.014997437019485
"Phel_clc_contig_14070" 57.207653791077 1.33557583025746 0.414545377679601 3.22178439844942 0.00127394959429584 0.0107269729197478
"Phel_clc_contig_14075" 7.38197959869314 2.02161516514805 0.706361272746746 2.86201302810222 0.00420959602797019 0.0269717864733107
"Phel_clc_contig_1408" 145.389999745608 1.62600546380292 0.517166958443692 3.14406293220288 0.00166619603115525 0.0132574549813788
"Phel_clc_contig_14081" 8.25807758900736 2.93571676193937 0.771726124067462 3.80409146507361 0.000142325588687699 0.00185337983558037
"Phel_clc_contig_14082" 60.8367702788322 -1.73652750195541 0.566373598898842 -3.06604599037033 0.0021690994802933 0.0162203804729373
"Phel_clc_contig_1409" 524.348440349415 3.59438616431571 0.562045694903479 6.39518494120478 1.60353151909792e-10 1.2132423674099e-08
"Phel_clc_contig_14096" 73.9581890504638 1.16021705543844 0.432073881826529 2.68522839319469 0.00724802581340382 0.0411329880848409
"Phel_clc_contig_14098" 16.8820228694337 2.0511580966068 0.770043718642707 2.66369044633233 0.00772886486362198 0.0432296636807551
"Phel_clc_contig_14109" 169.320887038434 -1.536240692853 0.418854881621892 -3.66771586116978 0.000244726921492288 0.0028685608616529
"Phel_clc_contig_14116" 16.1521154560888 2.29486028375868 0.655228458485819 3.50238188533801 0.000461118182396497 0.00478658487700138
"Phel_clc_contig_14125" 25.9149692688663 2.16464792583052 0.809370772712444 2.67448244835446 0.00748446938694943 0.0421552027443392
"Phel_clc_contig_14132" 250.222524604574 -1.05886839873625 0.323556389702996 -3.27259307012365 0.00106565781315679 0.00929810842970024
"Phel_clc_contig_14140" 31.8884122990554 1.79717559924748 0.54134217188733 3.31985145916459 0.000900653562534689 0.00812565534378046
"Phel_clc_contig_14146" 31.4192283324559 -3.9275858468556 0.679570756912711 -5.77950979629939 7.49185921056169e-09 3.74736003186043e-07
"Phel_clc_contig_14147" 24.9066831833759 2.45484129414312 0.732145518417379 3.35294177508531 0.000799575251677979 0.00745772057172545
"Phel_clc_contig_14160" 21.649292799876 4.00719167418932 0.746001298653747 5.37156125789701 7.80578419124631e-08 3.00171789137872e-06
"Phel_clc_contig_14174" 111.456777330655 1.55439258898076 0.473616497350066 3.28196462259601 0.00103086537669114 0.00906910772570364
"Phel_clc_contig_14176" 12.2683996705922 -1.87893650903003 0.708200864261908 -2.65311242028527 0.00797533034709701 0.044172033143356
"Phel_clc_contig_14181" 107.552183889634 -2.02144382000484 0.493658146433267 -4.09482520365558 4.2248701317574e-05 0.000673355025296607
"Phel_clc_contig_14188" 17.9466758909789 -2.36963829317024 0.682890508591085 -3.47001204930963 0.000520435017110374 0.00529736624021332
"Phel_clc_contig_1419" 182.031417859308 1.00348670567123 0.320898606773525 3.12711456045507 0.00176531125024452 0.0138567015665261
"Phel_clc_contig_1420" 4730.22700931452 1.27139815077576 0.401043360508023 3.1702261550103 0.00152320333515222 0.0123303574732021
"Phel_clc_contig_14207" 30.8166455440714 -1.78255861979632 0.644565745088191 -2.76551869747969 0.00568323469084156 0.0341678808521679
"Phel_clc_contig_14220" 11.9811897957664 2.95127300681293 0.800421800795315 3.68714720648599 0.000226782180405109 0.00268677271731502
"Phel_clc_contig_14222" 43.5052126564365 -4.01716542365633 0.710275298461519 -5.65578647090452 1.5513423947168e-08 7.30629975471342e-07
"Phel_clc_contig_14226" 72.1077957083478 -2.03659113733182 0.608169301793168 -3.34872400058174 0.00081184624985882 0.007535285077299
"Phel_clc_contig_14261" 212.381332221608 -2.67862478744012 0.500104338028822 -5.35613187839563 8.50224623191606e-08 3.22224369852616e-06
"Phel_clc_contig_14273" 212.444250553736 -1.93633098396312 0.455406084939069 -4.2518777152971 2.11985607787095e-05 0.000384990846447309
"Phel_clc_contig_14297" 221.72013258712 -3.24396346672596 0.460535871109951 -7.04388880481251 1.8694735372133e-12 2.10647453725357e-10
"Phel_clc_contig_1431" 60.5924790854373 -1.68896249023822 0.571231459355857 -2.95670426160135 0.00310946199375339 0.0213665916278962
"Phel_clc_contig_14310" 143.819779445175 -1.39072397022066 0.396300478734643 -3.50926644010408 0.000449344518581326 0.00468525493553603
"Phel_clc_contig_14313" 24.0479473289112 3.70856515898185 0.675139651157677 5.49303414874639 3.95086359809516e-08 1.67277170280562e-06
"Phel_clc_contig_14317" 188.088621209645 -1.70122435480876 0.419956304722402 -4.05095562485554 5.10088814200562e-05 0.000792471561750584
"Phel_clc_contig_14320" 1430.06572763312 -1.85266284320735 0.650344474168882 -2.84874080859223 0.00438926225698697 0.0278673609154598
"Phel_clc_contig_14323" 18.8710456429606 1.96406157131205 0.595583872129796 3.29770778427663 0.000974775220160733 0.00865649960344434
"Phel_clc_contig_14340" 36.482103070866 -1.66384248889896 0.594530835863707 -2.79858064297339 0.00513277506568711 0.0314816212545129
"Phel_clc_contig_14350" 76.4251282236427 -1.91522250687267 0.427587863086677 -4.47913206199781 7.49471566649543e-06 0.000160116463749655
"Phel_clc_contig_14361" 117.812500896429 -1.65950005832764 0.418441432616824 -3.96590760133279 7.31171852704074e-05 0.00106861225167169
"Phel_clc_contig_14362" 23.9456279915597 1.89023941666485 0.618748975251815 3.05493745003064 0.00225107464825235 0.016706642042133
"Phel_clc_contig_14372" 71.2772185076375 -2.41497578178457 0.78486753575667 -3.07692148262491 0.00209150384658034 0.0157743836893229
"Phel_clc_contig_14379" 36.3888326977973 3.78117062530626 0.711769069720277 5.31235591171762 1.08216985168562e-07 3.97886366495791e-06
"Phel_clc_contig_14385" 13.5844709694304 3.15551830672959 0.751964102953293 4.19636827653938 2.71229087722347e-05 0.000470164607670987
"Phel_clc_contig_1439" 4453.44248543617 5.3952550845563 0.569184451263371 9.47892211844668 2.56923184905399e-21 1.09889716515252e-18
"Phel_clc_contig_14395" 37.1975725990638 4.83703877297037 0.624396748368153 7.74673920966414 9.4282313262691e-15 1.55588088296022e-12
"Phel_clc_contig_1440" 137.577046780944 4.05472807680247 0.630267232274835 6.43334742656327 1.2482388726571e-10 9.83480838088248e-09
"Phel_clc_contig_14405" 85.7125093120352 -1.81448591915265 0.585767310794664 -3.09762235910891 0.00195079844828222 0.0149323717600799
"Phel_clc_contig_1441" 491.828766626735 2.83347602109735 0.388445327650951 7.29440108916293 2.99990517111995e-13 3.88098843063778e-11
"Phel_clc_contig_14411" 41.8552014716939 -2.14145733501468 0.60154032303659 -3.55995642021893 0.000370916342940378 0.00400085677578201
"Phel_clc_contig_14419" 148.467491940066 -2.30719901529696 0.417590958040133 -5.52502148543942 3.2944529281741e-08 1.4236112261582e-06
"Phel_clc_contig_1442" 1043.74891194798 4.50192386030837 0.493531843882094 9.12185083113683 7.38521311361621e-20 2.57965494058614e-17
"Phel_clc_contig_14430" 130.844190613807 -1.68739716370569 0.413934920742081 -4.07647936704788 4.57227106132692e-05 0.000722122508690954
"Phel_clc_contig_14436" 70.4365248364207 -2.10842104542441 0.451896890659194 -4.66571266367599 3.0754922430465e-06 7.38329512368482e-05
"Phel_clc_contig_14439" 23.1553326980878 4.19461851537555 0.713474908754884 5.87913949587345 4.12404722770381e-09 2.17712296720948e-07
"Phel_clc_contig_1446" 393.600878043837 1.66734682581638 0.391944255105409 4.25404073180757 2.09947085753535e-05 0.000381950609654738
"Phel_clc_contig_14465" 210.922203680217 -2.02890019198846 0.337502864092853 -6.0115051095693 1.83808717566621e-09 1.0790652948911e-07
"Phel_clc_contig_14466" 31.6900423948053 2.83266553461786 0.590514482612911 4.79694506743318 1.61103759214901e-06 4.29113312596262e-05
"Phel_clc_contig_145" 22973.5453438344 -1.26488295119965 0.290020840516444 -4.36135192542459 1.29261262080815e-05 0.000253419787716532
"Phel_clc_contig_1450" 1256.97218750045 -1.51342303891305 0.334696535711465 -4.5217768259715 6.13226951884835e-06 0.000133875108933358
"Phel_clc_contig_14508" 78.4273667392212 -4.65540005977227 0.579013589656977 -8.04022589958598 8.96730031898848e-16 1.80708346235924e-13
"Phel_clc_contig_14520" 69.1781716059409 1.97909589384947 0.40854695772714 4.84423113773683 1.27102900954505e-06 3.5142778340429e-05
"Phel_clc_contig_14540" 31.1367082822309 1.40040872748871 0.48888047279216 2.86452170914192 0.00417639526241108 0.0268082364194828
"Phel_clc_contig_14546" 246.828029822277 -1.9639019385977 0.464300937096514 -4.22980395189136 2.33895057821747e-05 0.000417189159304526
"Phel_clc_contig_14549" 23.1512474257889 -2.40370970463752 0.583506907678444 -4.11941944989304 3.7982817278704e-05 0.000617567016700604
"Phel_clc_contig_14558" 16.6683065175398 1.86113871220386 0.695788489007549 2.67486275155044 0.00747598488885616 0.0421187342206041
"Phel_clc_contig_1456" 605.628607620669 2.6588337759085 0.479860074595919 5.54085225395643 3.01003099479428e-08 1.31975375708993e-06
"Phel_clc_contig_14564" 27.2021949969247 -1.86359261171053 0.609273865857016 -3.05871089528707 0.00222291555556648 0.0165381129618609
"Phel_clc_contig_14573" 29.5022173338795 1.62541304653954 0.519906714331071 3.12635517437171 0.00176987654789419 0.0138873353391113
"Phel_clc_contig_14582" 11.8726680749767 2.47275548691301 0.695341267799813 3.55617536513726 0.000376292949995783 0.00404843308316818
"Phel_clc_contig_14587" 21.4813387051366 -2.96609879099333 0.688237041376299 -4.30970525076925 1.63472276800597e-05 0.000309210467255136
"Phel_clc_contig_14589" 33.28866440678 -2.00885716923985 0.543562512367874 -3.69572427003629 0.000219260832712141 0.00261838662790943
"Phel_clc_contig_14596" 9.63770910271966 2.06493447914587 0.70585571580817 2.92543423946298 0.00343975867203203 0.0230468229694525
"Phel_clc_contig_14597" 10.908076542148 -2.21374924233861 0.738121031614937 -2.99916835792519 0.00270717668885676 0.0192133454267051
"Phel_clc_contig_14602" 26.1615384580371 3.40012120718483 0.764420798239145 4.44797056152457 8.6685406391046e-06 0.000180951468838998
"Phel_clc_contig_14604" 10.7344011617254 1.70532999064228 0.639744833081418 2.66564089689998 0.00768417245182303 0.0430371155118405
"Phel_clc_contig_1461" 892.918878377576 1.32521708614153 0.400422946657529 3.30954331464664 0.000934483058123453 0.00838035769454485
"Phel_clc_contig_14612" 41.9921174904054 -2.4451117210386 0.578905174014833 -4.22368261814145 2.40342451432278e-05 0.000425790118099551
"Phel_clc_contig_14627" 22.6325665687525 1.795791065907 0.598084655749725 3.00257003526683 0.00267710366765648 0.0190515241652783
"Phel_clc_contig_14635" 183.727997133592 -1.54013260177274 0.490667401396692 -3.1388525045453 0.00169610796711655 0.0134444140600713
"Phel_clc_contig_14636" 29.9773909844583 -2.09645243648254 0.562587537627982 -3.72644663499255 0.000194198164373264 0.00238265029026852
"Phel_clc_contig_14647" 171.683318132306 -2.36670065600093 0.493701127750578 -4.79379228235551 1.63657729369898e-06 4.3516799001935e-05
"Phel_clc_contig_14650" 15.3905193428206 2.13372916446255 0.715841519672955 2.98072842357256 0.00287563686539918 0.0202104619131576
"Phel_clc_contig_14659" 9.44077486831531 2.19680273071773 0.747987782993311 2.93695001531512 0.00331457523727096 0.0224231335773805
"Phel_clc_contig_14670" 26.5892870069819 1.86717344192068 0.714407713253876 2.61359642019592 0.00895947991808126 0.0482086726888696
"Phel_clc_contig_14686" 166.431778183362 -1.80914993242713 0.382878225045773 -4.72513142321124 2.29966581490721e-06 5.76511915655804e-05
"Phel_clc_contig_1471" 1403.69437384598 1.3476368256443 0.348596874057578 3.86588901374287 0.000110685267668118 0.00150047984462382
"Phel_clc_contig_14712" 50.8006183870443 -1.75544451097459 0.503629160319518 -3.48558949577281 0.000491053931418163 0.00505842785810781
"Phel_clc_contig_14715" 204.838921419783 -2.22725411192294 0.39012971339939 -5.70900917163113 1.13635768249121e-08 5.50018113386855e-07
"Phel_clc_contig_1473" 2167.61973200989 1.30236045195315 0.464469959414575 2.80397133453941 0.00504773926805709 0.0310874286159096
"Phel_clc_contig_14731" 140.809250330582 -1.42724117662024 0.386715974307982 -3.69067034061431 0.000223663850885455 0.00265448258122677
"Phel_clc_contig_1474" 2547.95799217115 4.39107889218802 0.354254603754354 12.3952627450761 2.77235549882411e-35 4.84191887869631e-32
"Phel_clc_contig_14740" 42.468154572412 -2.74609669340449 0.688124933026636 -3.99069494739292 6.58799719629999e-05 0.000978534693409321
"Phel_clc_contig_14741" 32.1593812812544 -1.55307198931612 0.584760414993 -2.65591163405736 0.00790943370858632 0.0439464240892238
"Phel_clc_contig_14757" 134.090487065751 -1.60797348636297 0.543140227340092 -2.96051259955033 0.00307127558925332 0.0211596955291161
"Phel_clc_contig_1476" 214.04299859404 2.4107590556434 0.511537025048263 4.71277529796782 2.4436561240819e-06 6.03229034729192e-05
"Phel_clc_contig_14779" 49.6138606367461 -1.5738115075938 0.473965224272883 -3.320521057232 0.000898495808087756 0.00812152643255932
"Phel_clc_contig_1478" 199.737560004043 -1.6542591104491 0.583168738845267 -2.83667316208461 0.00455862510089865 0.028673368806913
"Phel_clc_contig_14781" 148.11484760043 -3.13742989778903 0.499428775399434 -6.28203670339133 3.34165924867129e-10 2.3088232773795e-08
"Phel_clc_contig_14792" 52.5711715567245 -1.83520935770693 0.591843881238048 -3.10083354054104 0.00192976740499569 0.0148146759245053
"Phel_clc_contig_14799" 6.33090177108905 3.95966525948894 0.794158858802435 4.98598638748421 6.16464849781549e-07 1.86165278410976e-05
"Phel_clc_contig_148" 812.010330754786 5.68378797032349 0.572500715953021 9.92800150627216 3.14495434327797e-23 1.7345250822742e-20
"Phel_clc_contig_14801" 201.834036867466 -2.30105354714278 0.396656953830993 -5.80111737590565 6.58744665746127e-09 3.32673992884514e-07
"Phel_clc_contig_14807" 30.0767126149488 -1.52713919519633 0.577788667785749 -2.64307571321667 0.00821566615574503 0.0451926328850667
"Phel_clc_contig_14808" 77.6456190809367 1.77976892314669 0.494040137511497 3.60247839803355 0.000315197601058734 0.00351565264661466
"Phel_clc_contig_1481" 2655.35510676539 1.42857914563862 0.274648450130756 5.20148264065753 1.97704941477255e-07 6.87147622467712e-06
"Phel_clc_contig_14811" 13.1403310203962 2.85452163266188 0.694696286838196 4.10902100204651 3.97339943883337e-05 0.000642550196289119
"Phel_clc_contig_14814" 63.026962312176 -1.42864935347082 0.446923795562209 -3.19662852516871 0.00139043866314309 0.0114637346585967
"Phel_clc_contig_14816" 42.5266760857096 1.19060198447058 0.423820498683906 2.80921283460278 0.0049662802569175 0.0306668537491093
"Phel_clc_contig_14819" 25.1088976440694 -1.65499395485837 0.538908718049858 -3.07100980078272 0.00213336148139854 0.0160082312664341
"Phel_clc_contig_14840" 15.1965817583954 -3.93753274599991 0.759301329674436 -5.18573139821604 2.15168738595821e-07 7.40477245236654e-06
"Phel_clc_contig_1485" 419.0729335519 3.84837807810394 0.595001834879895 6.46784237040338 9.94121170919564e-11 7.98267873568284e-09
"Phel_clc_contig_14850" 170.213534474631 -1.96969861792564 0.460029583142591 -4.28167815745692 1.85489130061189e-05 0.000344329600338564
"Phel_clc_contig_14856" 197.294634517967 -2.17845204091836 0.68471298633516 -3.18155502289835 0.00146486694143651 0.0119411440523634
"Phel_clc_contig_14888" 38.5858228125158 5.5348335324918 0.629882335529429 8.78709120782004 1.53482168740653e-18 4.46761012842584e-16
"Phel_clc_contig_14912" 358.301032056134 -1.30022536305579 0.377935742117147 -3.4403344753055 0.000580995696632122 0.00579557725369634
"Phel_clc_contig_14917" 167.828040965412 -2.34028995655363 0.468208315576913 -4.99839468607043 5.78095652770461e-07 1.77130536414669e-05
"Phel_clc_contig_14922" 26.265685902904 2.32715587141831 0.623949195658343 3.72972012402849 0.000191692576861496 0.00236184187293546
"Phel_clc_contig_1493" 41.2634402413353 -2.54623826829466 0.547334064319876 -4.65207344888839 3.28613982678072e-06 7.82624073746255e-05
"Phel_clc_contig_14936" 50.1541469315803 2.31899010359993 0.610406892360604 3.79908898903777 0.000145228943274561 0.00187999270731825
"Phel_clc_contig_14944" 22.3473487959604 -1.79958655708216 0.586161257020835 -3.07012197672115 0.0021397136424628 0.0160501497919597
"Phel_clc_contig_14945" 21.8525617788825 -1.8766124629268 0.665364142348127 -2.82042921084396 0.00479594537433989 0.0298706605512045
"Phel_clc_contig_14949" 52.6847750117297 -1.79994482280888 0.469797639847803 -3.83131942380979 0.000127457902974152 0.00169388885892979
"Phel_clc_contig_14954" 15.7602180564697 1.77833682433126 0.57276595383714 3.10482285550952 0.00190393014171363 0.0146592828471838
"Phel_clc_contig_14973" 47.5728843873766 -2.25523699573452 0.699166369704984 -3.22560851530391 0.00125705172090529 0.0106188190111782
"Phel_clc_contig_14975" 50.567876539056 -1.83243147239455 0.595688619821097 -3.07615658822706 0.00209687692183505 0.0158080383193594
"Phel_clc_contig_1498" 403.660840913815 1.72345015595398 0.631935175561228 2.72725783055733 0.00638631161589705 0.0373658064896623
"Phel_clc_contig_1499" 1927.32645548851 -1.53582399572107 0.376171369689042 -4.08277747716591 4.45006293524536e-05 0.00070547972009737
"Phel_clc_contig_14991" 5.37109331862113 -2.47772252035009 0.819985619595739 -3.02166582088554 0.00251387908932518 0.0181425199566381
"Phel_clc_contig_15" 18425.492108541 -2.19334595852338 0.383262573414359 -5.72282844887145 1.04765039985073e-08 5.11810188346657e-07
"Phel_clc_contig_150" 941.996443218044 2.07596543535547 0.741468057334974 2.79980427318342 0.00511336004232362 0.0313998739371323
"Phel_clc_contig_1500" 198.573414983935 -1.60141766517731 0.361670987183963 -4.4278300497539 9.51858530068472e-06 0.000195005386834556
"Phel_clc_contig_1501" 71.8093283108448 -2.12068586427353 0.449349910164285 -4.71945318404134 2.36479460523738e-06 5.87219968442713e-05
"Phel_clc_contig_15014" 7.2022102836243 2.20376190623252 0.824378062314374 2.67324181340493 0.00751220780201414 0.0422773499233653
"Phel_clc_contig_15017" 317.421231991255 -2.00481375313781 0.627758878434524 -3.19360477726308 0.00140508337518264 0.0115571967727934
"Phel_clc_contig_15018" 8.82981304209677 2.21198761339622 0.730524544692843 3.02794427574815 0.00246223486167048 0.0178558886612076
"Phel_clc_contig_15028" 30.25057583941 -2.13852946509034 0.527722058595537 -4.05237838793731 5.06995792940191e-05 0.000788835770485563
"Phel_clc_contig_15036" 57.9803784950317 1.97602385557899 0.569409346061859 3.47030456954306 0.000519868504999948 0.00529736624021332
"Phel_clc_contig_1504" 71.5523809893302 1.87374911187888 0.671544825198488 2.7902070592608 0.00526743428353569 0.032175717783253
"Phel_clc_contig_15041" 13.0356212512714 2.46790766035733 0.700615163817593 3.52248679133621 0.000427518344920653 0.00451154555531069
"Phel_clc_contig_15042" 91.5329946438905 -1.17790171371125 0.388842168873261 -3.02925404701971 0.00245158432172012 0.0177909640632307
"Phel_clc_contig_15051" 10.7920417018614 2.61474549550595 0.709947846492933 3.68301067243532 0.000230495505590137 0.00272306922556826
"Phel_clc_contig_15068" 45.007672077974 -1.30809017342412 0.484123180618435 -2.70197797955703 0.00689283272652 0.039588925262375
"Phel_clc_contig_1507" 538.607318633931 2.41941147766469 0.573030894312118 4.22213095607876 2.42003429284642e-05 0.00042719746669455
"Phel_clc_contig_1508" 1487.29579797597 3.62344493709295 0.644682420675852 5.62051146562103 1.90392954794774e-08 8.80851114037281e-07
"Phel_clc_contig_15084" 163.482422497563 -2.08688036224526 0.456179217527098 -4.57469407211936 4.7691634942357e-06 0.000108173299255619
"Phel_clc_contig_15094" 13.9305990821066 -1.9181523305542 0.691063871997652 -2.77565129401051 0.00550912604898468 0.0333603766930428
"Phel_clc_contig_15096" 67.1888459303618 -2.2614539317545 0.528849791219796 -4.27617438694349 1.90132309009088e-05 0.000351702818377092
"Phel_clc_contig_15097" 157.044530316386 -1.41210951774659 0.420982945883157 -3.35431525565532 0.000795616611003462 0.00742740887902475
"Phel_clc_contig_15101" 143.047291349152 -1.52869767299882 0.439195450921374 -3.48067738359269 0.000500147522307556 0.00513141572950147
"Phel_clc_contig_15106" 24.7857032091428 -2.30796846367733 0.735319438701744 -3.13872902333741 0.00169682280028439 0.0134449951789642
"Phel_clc_contig_15111" 8.64134478577419 2.37428141314826 0.812193220983863 2.92329626966368 0.00346346793893804 0.0231397345987031
"Phel_clc_contig_15117" 27.1923578466263 -1.76948272091241 0.603548814769389 -2.93179719288905 0.00337006745169187 0.0226627960008058
"Phel_clc_contig_1512" 1762.92235240971 2.27624079347921 0.46072869242298 4.9405231992573 7.79132215061498e-07 2.27741324452704e-05
"Phel_clc_contig_15144" 31.7288726961746 -2.12234742009788 0.695256259657643 -3.05261173936494 0.00226859252381071 0.0167855374096849
"Phel_clc_contig_1515" 280.575067107978 1.27608117070914 0.43836623237982 2.91099331210231 0.00360281729151407 0.0238571389559406
"Phel_clc_contig_15160" 6.44622157597724 3.57314311695199 0.798988681369704 4.47208227133651 7.74616129630078e-06 0.000164482318589536
"Phel_clc_contig_15169" 33.3438317174734 2.74589780339336 0.580588157043416 4.7295105318313 2.2506178035264e-06 5.66928460652719e-05
"Phel_clc_contig_15172" 36.1828709722321 2.18746938684383 0.73504537836297 2.9759650917275 0.00292068105745096 0.0204379411025233
"Phel_clc_contig_15173" 13.7845769157713 3.05932477925772 0.792801235216958 3.8588799352974 0.000113907878121278 0.00153621705898697
"Phel_clc_contig_15179" 28.3155304495344 4.48328290649869 0.656451597591707 6.82957117165424 8.51688351545004e-12 8.66489537460204e-10
"Phel_clc_contig_15185" 52.3706951280969 -2.21719735543404 0.546419935009477 -4.05768020779766 4.9562570621905e-05 0.000774595343097602
"Phel_clc_contig_15186" 78.3018632041164 3.04077783180547 0.479851029092515 6.33692051792851 2.34402832664965e-10 1.69986663217728e-08
"Phel_clc_contig_15202" 28.969794876979 4.27369732617651 0.670110203437726 6.37760371988377 1.79880226108721e-10 1.33779488543866e-08
"Phel_clc_contig_1521" 1829.06974725495 1.33108320445851 0.310420249557424 4.28800378311749 1.8028602361839e-05 0.000337059275913847
"Phel_clc_contig_15212" 13.8978278370626 -1.77204584430686 0.679589108685432 -2.60752537328715 0.00911993111409602 0.0488338058991376
"Phel_clc_contig_1522" 185.763261772178 1.60106748940508 0.596626231783567 2.68353519190535 0.00728483078209078 0.0413194813345219
"Phel_clc_contig_15221" 9.99531906888839 2.33207499692462 0.743456876703573 3.13679928184248 0.00170803014580847 0.0135184651797032
"Phel_clc_contig_15228" 60.185095392567 -1.94349915255725 0.419895291833744 -4.62853285177288 3.68265449875993e-06 8.67203067247311e-05
"Phel_clc_contig_15229" 82.0418685424953 -1.20850817643898 0.398778183033454 -3.03052731532608 0.00244127103771681 0.0177499860484835
"Phel_clc_contig_15233" 66.3946048184084 -3.24752841774483 0.529477718322735 -6.1334562444521 8.59900772545716e-10 5.36363106875391e-08
"Phel_clc_contig_1524" 198.714975850221 2.47874817639141 0.580853691865522 4.2674226076285 1.97744339034548e-05 0.00036353735591983
"Phel_clc_contig_15246" 26.2150279620118 2.79259779997461 0.617380990512568 4.52329735267053 6.08836105918563e-06 0.000133163491168066
"Phel_clc_contig_15248" 42.6332303183779 2.09045176554716 0.609209730069657 3.43141559033888 0.000600439959409582 0.00593866006102219
"Phel_clc_contig_1525" 14.0412261678992 3.28532830287083 0.809723473911932 4.05734600603681 4.96335225498767e-05 0.00077512620387505
"Phel_clc_contig_15258" 7.91528228831294 2.61144279508559 0.814133712556168 3.20763377662662 0.00133831801257416 0.0111480401063312
"Phel_clc_contig_1529" 4747.86154972216 3.01399685770283 0.441579498487495 6.82549092072078 8.76251436618715e-12 8.87172831335992e-10
"Phel_clc_contig_15295" 58.8652094086356 -2.03478600093273 0.569215763434737 -3.57471829074886 0.000350605192309869 0.00382309241437577
"Phel_clc_contig_15296" 9.44944553076195 -2.67798962659374 0.786656670463974 -3.4042673597546 0.000663417843427974 0.00641324315616396
"Phel_clc_contig_15297" 44.6206061955571 -2.17313666222989 0.695215771545497 -3.12584488323518 0.00177295042438691 0.0139044829304153
"Phel_clc_contig_15305" 274.520762362999 -1.74916303525111 0.376858601610136 -4.64143057310561 3.46005279519102e-06 8.18462601372611e-05
"Phel_clc_contig_15306" 74.6270863518415 -1.36850812839003 0.480880106877384 -2.84584059273421 0.00442943623279847 0.0280714014414848
"Phel_clc_contig_15315" 88.2507079050766 -1.60941742354839 0.46920299399413 -3.43010902349127 0.000603338776225471 0.00595048191629808
"Phel_clc_contig_15320" 29.4272823781391 -1.3638226048333 0.480074726446215 -2.84085482884943 0.00449927887830036 0.0283938231651367
"Phel_clc_contig_15322" 79.1052940259916 -3.40023929106899 0.614033416196656 -5.53754763401997 3.06736284721627e-08 1.33650292207814e-06
"Phel_clc_contig_15329" 8.65794993142159 2.14497178067621 0.726997959558379 2.95045089532189 0.00317310479237262 0.021704285325896
"Phel_clc_contig_1534" 450.716272883911 -1.56524801702031 0.454055896888518 -3.44725842731345 0.000566306602450882 0.00568422115620957
"Phel_clc_contig_1535" 144.412531973148 1.22362824246831 0.439260261866641 2.78565658834808 0.00534194318249675 0.0325265674662309
"Phel_clc_contig_15360" 188.394291243241 -1.90021765857984 0.338170476291771 -5.61911163687849 1.91941809506041e-08 8.86060890666873e-07
"Phel_clc_contig_15377" 60.8371408868003 -1.51147649654654 0.532654944628364 -2.83762783353321 0.00454501428600006 0.0286135203983146
"Phel_clc_contig_15389" 5.1339573068281 -2.09729227532677 0.799243729531354 -2.62409600205001 0.00868792930833623 0.0471139385478126
"Phel_clc_contig_1539" 225.15154226205 -1.49816318865928 0.469196683433135 -3.19303874378896 0.00140784055969549 0.0115719417508496
"Phel_clc_contig_15410" 29.4323189852273 -2.79819750761463 0.757667126031556 -3.69317528961668 0.000221471249758764 0.00263577197753786
"Phel_clc_contig_1542" 2300.11064828284 2.71461188223419 0.745538684659403 3.64114155052109 0.000271431841700571 0.00311707865115647
"Phel_clc_contig_15429" 16.4787218199789 -1.75293998232977 0.605873175453651 -2.89324573747178 0.00381282858990675 0.0249093708189731
"Phel_clc_contig_15435" 17.0436637283264 3.00989416085199 0.800183733895465 3.76150380638105 0.000168894850629686 0.0021266854238098
"Phel_clc_contig_1544" 4494.85643470938 1.89757863448641 0.422977058500824 4.48624481245409 7.24894455660046e-06 0.000155818851299726
"Phel_clc_contig_15442" 26.8165322803499 2.15130196236164 0.699803734234698 3.07415044693109 0.0021110294586726 0.0158861599263412
"Phel_clc_contig_15446" 20.8199636366524 -2.04393549118343 0.740978247741401 -2.75842846590114 0.0058080015389286 0.0347584512429656
"Phel_clc_contig_15457" 85.0335265534674 -1.29180500694098 0.459946693917512 -2.80859722229606 0.00497578558431326 0.0307074541448873
"Phel_clc_contig_1546" 49.9390528817539 1.69328590973883 0.470541592171 3.59858923825691 0.00031994806705204 0.00354974673863242
"Phel_clc_contig_15464" 42.1526564109283 -1.61877380327454 0.461616781025698 -3.50674817253756 0.00045361822077009 0.00472042237879818
"Phel_clc_contig_15467" 194.885316785629 -1.2835024776163 0.3934894073949 -3.26184759613669 0.00110688635419106 0.0095860017401389
"Phel_clc_contig_15480" 60.4674737982147 -1.29504287293267 0.460159947808343 -2.81433201455433 0.00488787165467151 0.0303076964907117
"Phel_clc_contig_15485" 16.7598589566893 -2.13572377528685 0.784939723082272 -2.72087615454136 0.00651091491613863 0.0379037107183677
"Phel_clc_contig_15496" 9.32746922449333 3.20984340661617 0.771174782767896 4.16227744778611 3.15089179666018e-05 0.000530839150115788
"Phel_clc_contig_15504" 6.61601559204229 -2.69241419687271 0.816364428073881 -3.29805428100922 0.000973573117269063 0.00865649960344434
"Phel_clc_contig_15524" 18.2085918694414 2.08320437808561 0.699558488731168 2.97788449664022 0.00290245340667065 0.0203443540123758
"Phel_clc_contig_1554" 761.731097757299 -1.4655763793172 0.423383982518517 -3.46157729113689 0.000537019894292025 0.00542926335965859
